企业名称,销售区域,产品名称,销售数量,原价,销售价格,销售额,净利率,销售日期
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,192,350,735.0,141120.0,0.52,2024-12-28
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,137,150,225.0,30825.0,0.33,2024-06-03
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,42,400,920.0,38640.0,0.57,2024-04-20
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,80,300,570.0,45600.0,0.47,2024-09-08
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,104,250,500.0,52000.0,0.5,2024-12-19
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,151,300,570.0,86070.0,0.47,2024-04-18
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,131,300,570.0,74670.0,0.47,2024-01-12
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,151,350,735.0,110985.0,0.52,2024-09-19
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,93,150,225.0,20925.0,0.33,2024-04-14
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,140,250,500.0,70000.0,0.5,2024-04-21
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,44,400,920.0,40480.0,0.57,2024-11-18
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,65,350,735.0,47775.0,0.52,2024-07-30
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,89,200,360.0,32040.0,0.44,2024-10-18
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,11,450,1125.0,12375.0,0.6,2024-07-20
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,20,300,570.0,11400.0,0.47,2024-06-01
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,61,300,570.0,34770.0,0.47,2024-07-11
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,64,400,920.0,58880.0,0.57,2024-02-06
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,66,300,570.0,37620.0,0.47,2024-02-17
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,36,150,225.0,8100.0,0.33,2024-11-26
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,55,350,735.0,40425.0,0.52,2024-03-25
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,53,150,225.0,11925.0,0.33,2024-07-05
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,18,450,1125.0,20250.0,0.6,2024-07-24
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,57,250,500.0,28500.0,0.5,2024-04-27
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,51,200,360.0,18360.0,0.44,2024-02-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,150,150,225.0,33750.0,0.33,2024-07-11
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,109,450,1125.0,122625.0,0.6,2024-12-03
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,28,350,735.0,20580.0,0.52,2024-02-09
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,166,200,360.0,59760.0,0.44,2024-03-28
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,109,200,360.0,39240.0,0.44,2024-12-24
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,55,250,500.0,27500.0,0.5,2024-09-07
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,22,150,225.0,4950.0,0.33,2024-06-14
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,116,200,360.0,41760.0,0.44,2024-10-07
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,86,250,500.0,43000.0,0.5,2024-11-16
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,56,250,500.0,28000.0,0.5,2024-12-29
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,128,300,570.0,72960.0,0.47,2024-01-06
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,194,250,500.0,97000.0,0.5,2024-05-11
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,172,450,1125.0,193500.0,0.6,2024-08-10
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,129,200,360.0,46440.0,0.44,2024-06-19
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,110,250,500.0,55000.0,0.5,2024-05-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,47,150,225.0,10575.0,0.33,2024-10-05
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,149,200,360.0,53640.0,0.44,2024-05-04
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,14,300,570.0,7980.0,0.47,2024-12-16
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,155,150,225.0,34875.0,0.33,2024-09-24
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,53,400,920.0,48760.0,0.57,2024-03-02
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,143,200,360.0,51480.0,0.44,2024-11-15
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,64,350,735.0,47040.0,0.52,2024-10-07
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,80,150,225.0,18000.0,0.33,2024-03-28
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,193,300,570.0,110010.0,0.47,2024-11-18
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,13,350,735.0,9555.0,0.52,2024-12-18
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,170,300,570.0,96900.0,0.47,2024-06-25
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,123,450,1125.0,138375.0,0.6,2024-06-14
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,16,250,500.0,8000.0,0.5,2024-11-10
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,10,150,225.0,2250.0,0.33,2024-06-06
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,32,150,225.0,7200.0,0.33,2024-08-19
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,66,450,1125.0,74250.0,0.6,2024-04-19
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,77,200,360.0,27720.0,0.44,2024-04-30
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,40,400,920.0,36800.0,0.57,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,13,200,360.0,4680.0,0.44,2024-03-19
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,48,450,1125.0,54000.0,0.6,2024-12-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,183,350,735.0,134505.0,0.52,2024-06-04
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,82,300,570.0,46740.0,0.47,2024-09-02
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,51,150,225.0,11475.0,0.33,2024-12-18
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,188,350,735.0,138180.0,0.52,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,87,250,500.0,43500.0,0.5,2024-07-28
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,197,350,735.0,144795.0,0.52,2024-07-29
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,200,450,1125.0,225000.0,0.6,2024-01-13
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,41,450,1125.0,46125.0,0.6,2024-09-11
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,85,350,735.0,62475.0,0.52,2024-11-21
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,82,300,570.0,46740.0,0.47,2024-02-18
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,88,450,1125.0,99000.0,0.6,2024-06-03
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,194,150,225.0,43650.0,0.33,2024-06-14
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,146,250,500.0,73000.0,0.5,2024-09-06
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,198,400,920.0,182160.0,0.57,2024-09-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,16,250,500.0,8000.0,0.5,2024-05-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,63,250,500.0,31500.0,0.5,2024-12-19
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,154,450,1125.0,173250.0,0.6,2024-02-13
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,154,250,500.0,77000.0,0.5,2024-12-01
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,119,350,735.0,87465.0,0.52,2024-07-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,160,350,735.0,117600.0,0.52,2024-10-09
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,198,350,735.0,145530.0,0.52,2024-11-24
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,89,300,570.0,50730.0,0.47,2024-04-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,173,400,920.0,159160.0,0.57,2024-11-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,11,400,920.0,10120.0,0.57,2024-08-01
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,33,300,570.0,18810.0,0.47,2024-09-12
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,109,250,500.0,54500.0,0.5,2024-10-30
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,56,150,225.0,12600.0,0.33,2024-05-06
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,140,450,1125.0,157500.0,0.6,2024-01-14
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,171,350,735.0,125685.0,0.52,2024-06-09
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,150,200,360.0,54000.0,0.44,2024-01-26
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,197,450,1125.0,221625.0,0.6,2024-08-02
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,37,300,570.0,21090.0,0.47,2024-03-30
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,22,200,360.0,7920.0,0.44,2024-09-07
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,157,150,225.0,35325.0,0.33,2024-05-02
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,107,350,735.0,78645.0,0.52,2024-02-22
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,155,350,735.0,113925.0,0.52,2024-04-11
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,67,250,500.0,33500.0,0.5,2024-12-23
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,65,350,735.0,47775.0,0.52,2024-06-27
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,178,150,225.0,40050.0,0.33,2024-01-07
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,124,300,570.0,70680.0,0.47,2024-06-30
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,154,150,225.0,34650.0,0.33,2024-02-04
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,152,150,225.0,34200.0,0.33,2024-06-28
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,19,450,1125.0,21375.0,0.6,2024-08-26
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,126,150,225.0,28350.0,0.33,2024-08-05
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,64,300,570.0,36480.0,0.47,2024-08-29
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,141,450,1125.0,158625.0,0.6,2024-10-23
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,149,450,1125.0,167625.0,0.6,2024-03-26
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,159,200,360.0,57240.0,0.44,2024-07-20
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,93,250,500.0,46500.0,0.5,2024-04-20
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,172,200,360.0,61920.0,0.44,2024-06-24
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,134,250,500.0,67000.0,0.5,2024-12-16
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,78,400,920.0,71760.0,0.57,2024-10-24
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,67,250,500.0,33500.0,0.5,2024-03-01
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,36,300,570.0,20520.0,0.47,2024-08-08
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,15,450,1125.0,16875.0,0.6,2024-02-17
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,182,300,570.0,103740.0,0.47,2024-09-22
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,129,250,500.0,64500.0,0.5,2024-05-01
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,115,300,570.0,65550.0,0.47,2024-07-17
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,129,300,570.0,73530.0,0.47,2024-02-13
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,62,400,920.0,57040.0,0.57,2024-09-10
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,80,200,360.0,28800.0,0.44,2024-04-24
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,151,350,735.0,110985.0,0.52,2024-02-24
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,24,200,360.0,8640.0,0.44,2024-08-09
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,185,200,360.0,66600.0,0.44,2024-04-11
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,173,350,735.0,127155.0,0.52,2024-02-13
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,51,250,500.0,25500.0,0.5,2024-04-05
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,97,150,225.0,21825.0,0.33,2024-10-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,60,300,570.0,34200.0,0.47,2024-10-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,144,400,920.0,132480.0,0.57,2024-03-21
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,32,400,920.0,29440.0,0.57,2024-03-29
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,135,200,360.0,48600.0,0.44,2024-12-24
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,151,350,735.0,110985.0,0.52,2024-07-12
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,52,400,920.0,47840.0,0.57,2024-12-27
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,195,400,920.0,179400.0,0.57,2024-12-09
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,100,250,500.0,50000.0,0.5,2024-07-11
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,31,400,920.0,28520.0,0.57,2024-07-14
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,168,300,570.0,95760.0,0.47,2024-02-06
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,106,150,225.0,23850.0,0.33,2024-02-01
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,21,350,735.0,15435.0,0.52,2024-05-17
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,142,400,920.0,130640.0,0.57,2024-05-06
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,200,150,225.0,45000.0,0.33,2024-11-23
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,121,300,570.0,68970.0,0.47,2024-08-06
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,123,400,920.0,113160.0,0.57,2024-11-03
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,54,400,920.0,49680.0,0.57,2024-03-23
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,130,350,735.0,95550.0,0.52,2024-04-26
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,120,300,570.0,68400.0,0.47,2024-09-15
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,110,250,500.0,55000.0,0.5,2024-04-11
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,55,250,500.0,27500.0,0.5,2024-10-29
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,169,200,360.0,60840.0,0.44,2024-09-19
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,94,400,920.0,86480.0,0.57,2024-07-12
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,25,450,1125.0,28125.0,0.6,2024-12-19
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,167,200,360.0,60120.0,0.44,2024-01-25
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,198,300,570.0,112860.0,0.47,2024-09-15
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,137,450,1125.0,154125.0,0.6,2024-06-29
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,21,400,920.0,19320.0,0.57,2024-02-08
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,93,300,570.0,53010.0,0.47,2024-12-22
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,91,200,360.0,32760.0,0.44,2024-02-13
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,57,450,1125.0,64125.0,0.6,2024-10-09
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,136,450,1125.0,153000.0,0.6,2024-03-16
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,44,150,225.0,9900.0,0.33,2024-01-29
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,44,350,735.0,32340.0,0.52,2024-12-10
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,101,400,920.0,92920.0,0.57,2024-11-20
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,154,450,1125.0,173250.0,0.6,2024-11-20
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,186,200,360.0,66960.0,0.44,2024-11-21
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,30,200,360.0,10800.0,0.44,2024-12-20
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,161,200,360.0,57960.0,0.44,2024-04-23
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,133,250,500.0,66500.0,0.5,2024-08-15
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,72,300,570.0,41040.0,0.47,2024-01-19
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,36,300,570.0,20520.0,0.47,2024-10-07
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,124,400,920.0,114080.0,0.57,2024-02-11
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,66,350,735.0,48510.0,0.52,2024-05-22
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,200,350,735.0,147000.0,0.52,2024-11-21
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,179,300,570.0,102030.0,0.47,2024-01-08
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,85,200,360.0,30600.0,0.44,2024-08-30
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,99,350,735.0,72765.0,0.52,2024-09-25
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,190,250,500.0,95000.0,0.5,2024-09-23
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,116,400,920.0,106720.0,0.57,2024-02-02
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,190,400,920.0,174800.0,0.57,2024-01-05
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,84,200,360.0,30240.0,0.44,2024-06-05
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,158,450,1125.0,177750.0,0.6,2024-08-28
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,141,350,735.0,103635.0,0.52,2024-10-04
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,111,350,735.0,81585.0,0.52,2024-06-20
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,171,200,360.0,61560.0,0.44,2024-11-21
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,136,300,570.0,77520.0,0.47,2024-07-04
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,29,300,570.0,16530.0,0.47,2024-09-03
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,109,250,500.0,54500.0,0.5,2024-08-30
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,169,350,735.0,124215.0,0.52,2024-01-22
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,158,250,500.0,79000.0,0.5,2024-07-29
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,86,350,735.0,63210.0,0.52,2024-10-17
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,103,400,920.0,94760.0,0.57,2024-02-13
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,114,150,225.0,25650.0,0.33,2024-07-17
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,184,250,500.0,92000.0,0.5,2024-07-19
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,78,150,225.0,17550.0,0.33,2024-05-13
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,160,150,225.0,36000.0,0.33,2024-07-17
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,182,400,920.0,167440.0,0.57,2024-03-05
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,108,200,360.0,38880.0,0.44,2024-12-12
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,40,200,360.0,14400.0,0.44,2024-11-10
铜仁玻璃有限公司,贵州省铜仁市,夹层玻璃,195,350,735.0,143325.0,0.52,2024-03-31
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,191,200,360.0,68760.0,0.44,2024-01-11
铜仁玻璃有限公司,贵州省铜仁市,单片玻璃,122,150,225.0,27450.0,0.33,2024-12-19
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,89,300,570.0,50730.0,0.47,2024-01-01
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,169,400,920.0,155480.0,0.57,2024-12-13
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,184,400,920.0,169280.0,0.57,2024-09-09
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,65,450,1125.0,73125.0,0.6,2024-12-12
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,67,300,570.0,38190.0,0.47,2024-11-24
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,125,400,920.0,115000.0,0.57,2024-10-13
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,154,400,920.0,141680.0,0.57,2024-04-10
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,107,450,1125.0,120375.0,0.6,2024-01-21
铜仁玻璃有限公司,贵州省铜仁市,双层玻璃,119,400,920.0,109480.0,0.57,2024-10-03
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,110,300,570.0,62700.0,0.47,2024-06-05
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,162,200,360.0,58320.0,0.44,2024-05-22
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,127,250,500.0,63500.0,0.5,2024-02-29
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,20,450,1125.0,22500.0,0.6,2024-07-29
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,146,200,360.0,52560.0,0.44,2024-07-26
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,22,450,1125.0,24750.0,0.6,2024-02-04
铜仁玻璃有限公司,贵州省铜仁市,低辐射玻璃,183,450,1125.0,205875.0,0.6,2024-02-29
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,121,200,360.0,43560.0,0.44,2024-08-11
铜仁玻璃有限公司,贵州省铜仁市,隔热玻璃,173,250,500.0,86500.0,0.5,2024-12-04
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,43,200,360.0,15480.0,0.44,2024-11-19
铜仁玻璃有限公司,贵州省铜仁市,彩色玻璃,102,300,570.0,58140.0,0.47,2024-12-08
铜仁玻璃有限公司,贵州省铜仁市,钢化玻璃,157,200,360.0,56520.0,0.44,2024-11-30
